,AAPL US Equity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMZN US Equity,,,,,,,,,SPX Index,,,,,,,,
Dates,PX_CLOSE_1D,EV_EBIT_ADJUSTED,GEO_GROW_NET_SALES,FREE_CASH_FLOW_YIELD,PE_RATIO,BEST_PEG_RATIO,PX_TO_SALES_RATIO,EBITDA_TO_REVENUE,PROF_MARGIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,PX_CLOSE_1D,EV_EBIT_ADJUSTED,GEO_GROW_NET_SALES,FREE_CASH_FLOW_YIELD,PE_RATIO,BEST_PEG_RATIO,PX_TO_SALES_RATIO,EBITDA_TO_REVENUE,PROF_MARGIN,PX_CLOSE_1D,EV_EBIT_ADJUSTED,GEO_GROW_NET_SALES,FREE_CASH_FLOW_YIELD,PE_RATIO,BEST_PEG_RATIO,PX_TO_SALES_RATIO,EBITDA_TO_REVENUE,PROF_MARGIN
12/7/2020,122.25,27.7064,4.6683,3.41,37.9699,3.343,7.8344,27.6315,19.5879,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.129,77.1489,30.5456,1.5683,92.4744,#N/A N/A,4.5274,14.6144,6.5848,3699.12,#N/A N/A,#N/A N/A,4.12,28.5109,#N/A N/A,2.7292,#N/A N/A,7.72
12/8/2020,123.75,27.7064,4.6683,3.3927,38.1632,3.36,7.8743,27.6315,19.5879,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.9,77.1489,30.5456,1.5587,93.0392,#N/A N/A,4.5551,14.6144,6.5848,3691.96,#N/A N/A,#N/A N/A,4.11,28.5906,#N/A N/A,2.7368,#N/A N/A,7.72
12/9/2020,124.38,27.7064,4.6683,3.4651,37.3655,3.29,7.7097,27.6315,19.5879,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.865,77.1489,30.5456,1.5954,90.899,#N/A N/A,4.4503,14.6144,6.5848,3702.25,#N/A N/A,#N/A N/A,4.14,28.3631,#N/A N/A,2.7151,#N/A N/A,7.72
12/10/2020,121.78,27.7064,4.6683,3.4241,37.8134,3.329,7.8022,27.6315,19.5879,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.21,77.1489,30.5456,1.5968,90.8196,#N/A N/A,4.4464,14.6144,6.5848,3672.82,#N/A N/A,#N/A N/A,4.15,28.3266,#N/A N/A,2.7116,#N/A N/A,7.72
12/11/2020,123.24,27.7064,4.6683,3.4473,37.5588,3.307,7.7496,27.6315,19.5879,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.075,77.1489,30.5456,1.5892,91.2568,#N/A N/A,4.4678,14.6144,6.5848,3668.1,#N/A N/A,#N/A N/A,4.15,28.291,#N/A N/A,2.7082,#N/A N/A,7.72
12/14/2020,122.41,27.7064,4.6683,3.4651,37.3655,3.29,7.7097,27.6315,19.5879,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.821,77.1489,30.5456,1.5688,92.4442,#N/A N/A,4.526,14.6144,6.5848,3663.46,#N/A N/A,#N/A N/A,4.17,28.1679,#N/A N/A,2.6964,#N/A N/A,7.72
12/15/2020,121.78,27.7064,4.6683,3.2998,39.2371,3.446,8.0959,27.6315,19.5879,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.849,77.1489,30.5456,1.5647,92.6829,#N/A N/A,4.5376,14.6144,6.5848,3647.49,#N/A N/A,#N/A N/A,4.12,28.5338,#N/A N/A,2.731,#N/A N/A,7.73
12/16/2020,127.88,27.7064,4.6683,3.3016,39.2157,3.445,8.0915,27.6315,19.5879,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.256,77.1489,30.5456,1.5281,94.9037,#N/A N/A,4.6464,14.6144,6.5848,3694.62,#N/A N/A,#N/A N/A,4.11,28.5845,#N/A N/A,2.7359,#N/A N/A,7.73
12/17/2020,127.81,27.7064,4.6683,3.2788,39.4887,3.469,8.1478,27.6315,19.5879,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.048,77.1489,30.5456,1.5304,94.7608,#N/A N/A,4.6394,14.6144,6.5848,3701.17,#N/A N/A,#N/A N/A,4.09,28.749,#N/A N/A,2.7516,#N/A N/A,7.73
12/18/2020,128.7,27.7064,4.6683,3.3317,38.8613,3.413,8.0184,27.6315,19.5879,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.804,77.1489,30.5456,1.5469,93.7526,#N/A N/A,4.59,14.6144,6.5848,3722.48,#N/A N/A,#N/A N/A,4.1,28.6481,#N/A N/A,2.7419,#N/A N/A,7.73
12/21/2020,126.655,27.7064,4.6683,3.2908,39.3445,3.456,8.1181,27.6315,19.5879,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.083,77.1489,30.5456,1.5447,93.8852,#N/A N/A,4.5965,14.6144,6.5848,3709.41,#N/A N/A,#N/A N/A,4.03,29.1454,#N/A N/A,2.7735,#N/A N/A,7.66
12/22/2020,128.23,27.7064,4.6683,3.1997,40.4644,3.554,8.3491,27.6315,19.5879,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.309,77.1489,30.5456,1.5445,93.8952,#N/A N/A,4.597,14.6144,6.5848,3694.92,#N/A N/A,#N/A N/A,4.04,29.0851,#N/A N/A,2.7678,#N/A N/A,7.66
12/23/2020,131.88,27.7064,4.6683,3.2222,40.1822,3.529,8.2909,27.6315,19.5879,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.326,77.1489,30.5456,1.5548,93.2729,#N/A N/A,4.5665,14.6144,6.5848,3687.26,#N/A N/A,#N/A N/A,4.04,29.1066,#N/A N/A,2.7698,#N/A N/A,7.66
12/24/2020,130.96,27.7064,4.6683,3.5564,35.7995,3.557,7.6831,27.6315,19.5879,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.264,77.1489,30.5456,1.561,92.9045,#N/A N/A,4.5485,14.6144,6.5848,3690.01,#N/A N/A,#N/A N/A,4.02,29.2096,#N/A N/A,2.7796,#N/A N/A,7.66
12/25/2020,130.96,27.7064,4.6683,3.5564,35.7995,3.557,7.6831,27.6315,19.5879,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.264,77.1489,30.5456,1.561,92.9045,#N/A N/A,4.5485,14.6144,6.5848,3690.01,#N/A N/A,#N/A N/A,4.02,29.2096,#N/A N/A,2.7796,#N/A N/A,7.66
12/28/2020,131.97,28.7751,7.9919,3.4336,37.0799,3.684,7.9578,32.4841,25.8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.635,77.1489,30.5456,1.5081,96.1628,#N/A N/A,4.708,14.6144,6.5848,3703.06,#N/A N/A,#N/A N/A,4.02,29.25,#N/A N/A,2.7967,#N/A N/A,7.72
12/29/2020,136.69,28.7751,7.9919,3.4799,36.5862,3.635,7.8519,32.4841,25.8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.198,77.1489,30.5456,1.4908,97.2767,#N/A N/A,4.7626,14.6144,6.5848,3735.36,#N/A N/A,#N/A N/A,4.03,29.1836,#N/A N/A,2.7904,#N/A N/A,7.72
12/30/2020,134.87,28.7751,7.9919,3.5099,36.2742,3.604,7.7849,32.4841,25.8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.1,77.1489,30.5456,1.5072,96.2182,#N/A N/A,4.7107,14.6144,6.5848,3727.04,#N/A N/A,#N/A N/A,4.03,29.2235,#N/A N/A,2.7943,#N/A N/A,7.72
12/31/2020,133.72,28.7751,7.9919,3.5371,35.9948,3.576,7.725,32.4841,25.8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.293,69.7514,28.5639,1.587,77.9729,#N/A N/A,4.2224,12.7108,5.7521,3732.04,#N/A N/A,#N/A N/A,3.36,30.3689,#N/A N/A,2.7979,#N/A N/A,7.36
1/1/2021,133.72,28.7751,7.9919,3.5371,35.9948,3.576,7.725,32.4841,25.8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.293,69.7514,28.5639,1.587,77.9729,#N/A N/A,4.2224,12.7108,5.7521,3732.04,#N/A N/A,#N/A N/A,3.36,30.3689,#N/A N/A,2.7979,#N/A N/A,7.34
1/4/2021,132.69,28.7751,7.9919,3.6268,35.105,3.482,7.534,32.4841,25.8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.847,69.7514,28.5639,1.622,76.2899,#N/A N/A,4.1312,12.7108,5.7521,3756.07,#N/A N/A,#N/A N/A,3.42,29.9829,#N/A N/A,2.757,#N/A N/A,7.3
1/5/2021,129.41,28.7751,7.9919,3.5825,35.5391,3.525,7.6272,32.4841,25.8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.332,69.7514,28.5639,1.606,77.0531,#N/A N/A,4.1726,12.7108,5.7521,3700.65,#N/A N/A,#N/A N/A,3.39,30.1952,#N/A N/A,2.7765,#N/A N/A,7.3
1/6/2021,131.01,28.7751,7.9919,3.7073,34.3428,3.406,7.3704,32.4841,25.8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.926,69.7514,28.5639,1.647,75.1348,#N/A N/A,4.0687,12.7108,5.7521,3726.86,#N/A N/A,#N/A N/A,3.37,30.3668,#N/A N/A,2.7923,#N/A N/A,7.3
1/7/2021,126.6,28.7751,7.9919,3.5849,35.5147,3.522,7.6219,32.4841,25.8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.919,69.7514,28.5639,1.6346,75.7041,#N/A N/A,4.0995,12.7108,5.7521,3748.14,#N/A N/A,#N/A N/A,3.32,30.8383,#N/A N/A,2.8351,#N/A N/A,7.29
1/8/2021,130.92,28.7751,7.9919,3.5543,35.8212,3.553,7.6877,32.4841,25.8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.108,69.7514,28.5639,1.624,76.1958,#N/A N/A,4.1261,12.7108,5.7521,3803.79,#N/A N/A,#N/A N/A,3.31,31.008,#N/A N/A,2.8507,#N/A N/A,7.29
1/11/2021,132.05,28.7751,7.9919,3.6389,34.9884,3.47,7.509,32.4841,25.8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.135,69.7514,28.5639,1.6597,74.5561,#N/A N/A,4.0374,12.7108,5.7521,3824.68,#N/A N/A,#N/A N/A,3.33,30.8047,#N/A N/A,2.832,#N/A N/A,7.29
1/12/2021,128.98,28.7751,7.9919,3.6439,34.9396,3.465,7.4985,32.4841,25.8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.711,69.7514,28.5639,1.6562,74.7146,#N/A N/A,4.0459,12.7108,5.7521,3799.61,#N/A N/A,#N/A N/A,3.33,30.8172,#N/A N/A,2.8332,#N/A N/A,7.29
1/13/2021,128.8,28.7751,7.9919,3.5858,35.5065,3.522,7.6202,32.4841,25.8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.041,69.7514,28.5639,1.6327,75.7934,#N/A N/A,4.1044,12.7108,5.7521,3801.19,#N/A N/A,#N/A N/A,3.32,30.8912,#N/A N/A,2.8397,#N/A N/A,7.28
1/14/2021,130.89,28.7751,7.9919,3.6408,34.9694,3.468,7.5049,32.4841,25.8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.295,69.7514,28.5639,1.6527,74.8736,#N/A N/A,4.0545,12.7108,5.7521,3809.84,#N/A N/A,#N/A N/A,3.33,30.7749,#N/A N/A,2.829,#N/A N/A,7.28
1/15/2021,128.91,28.7751,7.9919,3.6915,34.4893,3.421,7.4019,32.4841,25.8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.373,69.7514,28.5639,1.6651,74.3177,#N/A N/A,4.0244,12.7108,5.7521,3795.54,#N/A N/A,#N/A N/A,3.35,30.5538,#N/A N/A,2.8087,#N/A N/A,7.28
1/18/2021,128.91,28.7751,7.9919,3.6915,34.4893,3.421,7.4019,32.4841,25.8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.373,69.7514,28.5639,1.6651,74.3177,#N/A N/A,4.0244,12.7108,5.7521,3795.54,#N/A N/A,#N/A N/A,3.35,30.5538,#N/A N/A,2.8087,#N/A N/A,7.28
1/19/2021,127.14,28.7751,7.9919,3.6716,34.6764,3.439,7.442,32.4841,25.8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.213,69.7514,28.5639,1.6563,74.713,#N/A N/A,4.0458,12.7108,5.7521,3768.25,#N/A N/A,#N/A N/A,3.33,30.8009,#N/A N/A,2.8315,#N/A N/A,7.28
1/20/2021,127.83,28.7751,7.9919,3.5548,35.8158,3.552,7.6865,32.4841,25.8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.038,69.7514,28.5639,1.5839,78.1274,#N/A N/A,4.2307,12.7108,5.7521,3798.91,#N/A N/A,#N/A N/A,3.28,31.2304,#N/A N/A,2.871,#N/A N/A,7.28
1/21/2021,132.03,28.7751,7.9919,3.4291,37.1287,3.682,7.9683,32.4841,25.8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.169,69.7514,28.5639,1.563,79.1714,#N/A N/A,4.2873,12.7108,5.7521,3851.85,#N/A N/A,#N/A N/A,3.28,31.2804,#N/A N/A,2.8725,#N/A N/A,7.37
1/22/2021,136.87,28.7751,7.9919,3.3749,37.7255,3.742,8.0964,32.4841,25.8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.349,69.7514,28.5639,1.57,78.8181,#N/A N/A,4.2681,12.7108,5.7521,3853.07,#N/A N/A,#N/A N/A,3.29,31.1862,#N/A N/A,2.8638,#N/A N/A,7.37
1/25/2021,139.07,28.7751,7.9919,3.2839,38.7699,3.838,8.3205,32.4841,25.8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.612,69.7514,28.5639,1.5692,78.8604,#N/A N/A,4.2704,12.7108,5.7521,3841.47,#N/A N/A,#N/A N/A,3.27,31.3008,#N/A N/A,2.8742,#N/A N/A,7.36
1/26/2021,142.92,28.7751,7.9919,3.2784,38.835,3.844,8.3345,32.4841,25.8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.7,69.7514,28.5639,1.554,79.6296,#N/A N/A,4.3121,12.7108,5.7521,3855.36,#N/A N/A,#N/A N/A,3.28,31.2544,#N/A N/A,2.8699,#N/A N/A,7.36
1/27/2021,143.16,28.7751,7.9919,3.3038,38.5366,3.228,8.2705,32.4841,25.8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.307,69.7514,28.5639,1.599,77.39,#N/A N/A,4.1908,12.7108,5.7521,3849.62,#N/A N/A,#N/A N/A,3.37,30.4518,#N/A N/A,2.7962,#N/A N/A,7.36
1/28/2021,142.06,28.7751,7.9919,3.4236,37.1884,2.952,7.9811,32.4841,25.8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.629,69.7514,28.5639,1.5965,77.5107,#N/A N/A,4.1973,12.7108,5.7521,3750.77,#N/A N/A,#N/A N/A,3.33,30.7494,#N/A N/A,2.8235,#N/A N/A,7.36
1/29/2021,137.09,28.7751,7.9919,3.5567,35.7968,2.841,7.6825,32.4841,25.8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.881,69.7514,28.5639,1.6121,76.7584,#N/A N/A,4.1566,12.7108,5.7521,3787.38,#N/A N/A,#N/A N/A,3.4,30.1516,#N/A N/A,2.7674,#N/A N/A,7.36
2/1/2021,131.96,28.7751,7.9919,3.4989,36.3881,2.888,7.8094,32.4841,25.8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.31,69.7514,28.5639,1.5462,80.0306,#N/A N/A,4.3338,12.7108,5.7521,3714.24,#N/A N/A,#N/A N/A,3.35,30.4367,#N/A N/A,2.8049,#N/A N/A,7.37
2/2/2021,134.14,28.7751,7.9919,3.4769,36.6187,2.906,7.8589,32.4841,25.8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.144,69.7514,28.5639,1.5292,80.9193,#N/A N/A,4.3819,12.7108,5.7521,3773.86,#N/A N/A,#N/A N/A,3.3,30.8594,#N/A N/A,2.8438,#N/A N/A,7.37
2/3/2021,134.99,28.7751,7.9919,3.5041,36.3339,2.884,7.7977,32.4841,25.8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,169,69.7514,28.5639,1.5604,79.304,#N/A N/A,4.2945,12.7108,5.7521,3826.31,#N/A N/A,#N/A N/A,3.3,30.8839,#N/A N/A,2.8463,#N/A N/A,7.38
2/4/2021,133.94,28.7751,7.9919,3.4161,37.2698,2.95,7.9986,32.4841,25.8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.627,69.7514,28.5639,1.5517,79.7462,#N/A N/A,4.3184,12.7108,5.7521,3830.17,#N/A N/A,#N/A N/A,3.26,31.219,#N/A N/A,2.8772,#N/A N/A,7.38
2/5/2021,137.39,28.7751,7.9919,3.4319,37.0989,2.937,7.9619,32.4841,25.8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.55,69.7514,28.5639,1.5419,80.2526,#N/A N/A,4.3458,12.7108,5.7521,3871.74,#N/A N/A,#N/A N/A,3.25,31.3408,#N/A N/A,2.8884,#N/A N/A,7.38
2/8/2021,136.76,28.7751,7.9919,3.4281,37.1396,2.941,7.9707,32.4841,25.8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.608,69.7514,28.5639,1.5555,79.5533,#N/A N/A,4.308,12.7108,5.7521,3886.83,#N/A N/A,#N/A N/A,3.22,31.5725,#N/A N/A,2.9098,#N/A N/A,7.38
2/9/2021,136.91,28.7751,7.9919,3.4508,36.8954,2.921,7.9183,32.4841,25.8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.147,69.7514,28.5639,1.5639,79.1238,#N/A N/A,4.2847,12.7108,5.7521,3915.59,#N/A N/A,#N/A N/A,3.23,31.5371,#N/A N/A,2.9065,#N/A N/A,7.38
2/10/2021,136.01,28.7751,7.9919,3.4666,36.7272,2.908,7.8822,32.4841,25.8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.25,69.7514,28.5639,1.5727,78.6828,#N/A N/A,4.2608,12.7108,5.7521,3911.23,#N/A N/A,#N/A N/A,3.23,31.5263,#N/A N/A,2.9055,#N/A N/A,7.38
2/11/2021,135.39,28.7751,7.9919,3.4733,36.6567,2.902,7.867,32.4841,25.8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.329,69.7514,28.5639,1.5845,78.0974,#N/A N/A,4.2291,12.7108,5.7521,3909.88,#N/A N/A,#N/A N/A,3.22,31.583,#N/A N/A,2.9103,#N/A N/A,7.38
2/12/2021,135.13,28.7751,7.9919,3.4671,36.7218,2.907,7.881,32.4841,25.8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.107,69.7514,28.5639,1.577,78.4704,#N/A N/A,4.2493,12.7108,5.7521,3916.38,#N/A N/A,#N/A N/A,3.21,31.7329,#N/A N/A,2.9265,#N/A N/A,7.41
2/15/2021,135.13,28.7751,7.9919,3.4671,36.7218,2.907,7.881,32.4841,25.8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.107,69.7514,28.5639,1.577,78.4704,#N/A N/A,4.2493,12.7108,5.7521,3916.38,#N/A N/A,#N/A N/A,3.21,31.7329,#N/A N/A,2.9265,#N/A N/A,7.41
2/16/2021,135.37,28.7751,7.9919,3.5238,36.1304,2.861,7.7541,32.4841,25.8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.886,69.7514,28.5639,1.5812,78.2607,#N/A N/A,4.238,12.7108,5.7521,3934.83,#N/A N/A,#N/A N/A,3.21,31.7124,#N/A N/A,2.9233,#N/A N/A,7.41
2/17/2021,133.19,28.7751,7.9919,3.5871,35.493,2.81,7.6173,32.4841,25.8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.448,69.7514,28.5639,1.5622,79.2109,#N/A N/A,4.2894,12.7108,5.7521,3932.59,#N/A N/A,#N/A N/A,3.21,31.7023,#N/A N/A,2.9223,#N/A N/A,7.41
2/18/2021,130.84,28.7751,7.9919,3.6184,35.1864,2.786,7.5515,32.4841,25.8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.432,69.7514,28.5639,1.553,79.6799,#N/A N/A,4.3148,12.7108,5.7521,3931.33,#N/A N/A,#N/A N/A,3.22,31.5623,#N/A N/A,2.9094,#N/A N/A,7.41
2/19/2021,129.71,28.7751,7.9919,3.6139,35.2298,2.789,7.5608,32.4841,25.8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.412,69.7514,28.5639,1.5905,77.8046,#N/A N/A,4.2133,12.7108,5.7521,3913.97,#N/A N/A,#N/A N/A,3.23,31.5033,#N/A N/A,2.904,#N/A N/A,7.41
2/22/2021,129.87,28.7751,7.9919,3.7249,34.18,2.706,7.3355,32.4841,25.8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.495,69.7514,28.5639,1.625,76.1489,#N/A N/A,4.1236,12.7108,5.7521,3906.71,#N/A N/A,#N/A N/A,3.25,31.2589,#N/A N/A,2.8814,#N/A N/A,7.41
2/23/2021,126,28.7751,7.9919,3.7291,34.142,2.703,7.3273,32.4841,25.8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.037,69.7514,28.5639,1.618,76.4783,#N/A N/A,4.1414,12.7108,5.7521,3876.5,#N/A N/A,#N/A N/A,3.25,31.298,#N/A N/A,2.885,#N/A N/A,7.41
2/24/2021,125.86,28.7751,7.9919,3.7442,34.0037,2.692,7.2977,32.4841,25.8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.725,69.7514,28.5639,1.6359,75.6411,#N/A N/A,4.0961,12.7108,5.7521,3881.37,#N/A N/A,#N/A N/A,3.21,31.6531,#N/A N/A,2.9178,#N/A N/A,7.41
2/25/2021,125.35,28.7751,7.9919,3.8792,32.8209,2.598,7.0438,32.4841,25.8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.977,69.7514,28.5639,1.6907,73.1903,#N/A N/A,3.9634,12.7108,5.7521,3925.43,#N/A N/A,#N/A N/A,3.29,30.893,#N/A N/A,2.8464,#N/A N/A,7.4
2/26/2021,120.99,28.7751,7.9919,3.8705,32.8942,2.604,7.0595,32.4841,25.8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.858,69.7514,28.5639,1.6712,74.0467,#N/A N/A,4.0098,12.7108,5.7521,3829.34,#N/A N/A,#N/A N/A,3.31,30.7466,#N/A N/A,2.8329,#N/A N/A,7.4
3/1/2021,121.26,28.7751,7.9919,3.6727,34.6656,2.756,7.4397,32.4841,25.8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.647,69.7514,28.5639,1.6429,75.3206,#N/A N/A,4.0787,12.7108,5.7521,3811.15,#N/A N/A,#N/A N/A,3.23,31.4631,#N/A N/A,2.8996,#N/A N/A,7.44
3/2/2021,127.79,28.7751,7.9919,3.7511,33.9413,2.699,7.2843,32.4841,25.8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.307,69.7514,28.5639,1.6703,74.085,#N/A N/A,4.0118,12.7108,5.7521,3901.82,#N/A N/A,#N/A N/A,3.25,31.209,#N/A N/A,2.8762,#N/A N/A,7.44
3/3/2021,125.12,28.7751,7.9919,3.8452,33.1112,2.633,7.1061,32.4841,25.8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.727,69.7514,28.5639,1.7201,71.9416,#N/A N/A,3.8958,12.7108,5.7521,3870.29,#N/A N/A,#N/A N/A,3.29,30.8219,#N/A N/A,2.8388,#N/A N/A,7.43
3/4/2021,122.06,28.7751,7.9919,3.9069,32.5877,2.591,6.9938,32.4841,25.8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.25,69.7514,28.5639,1.7359,71.2849,#N/A N/A,3.8602,12.7108,5.7521,3819.72,#N/A N/A,#N/A N/A,3.34,30.3993,#N/A N/A,2.8003,#N/A N/A,7.43
3/5/2021,120.13,28.7751,7.9919,3.8654,32.9376,2.619,7.0689,32.4841,25.8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.879,69.7514,28.5639,1.7227,71.8329,#N/A N/A,3.8899,12.7108,5.7521,3768.47,#N/A N/A,#N/A N/A,3.28,30.9828,#N/A N/A,2.8547,#N/A N/A,7.43
3/8/2021,121.42,28.7751,7.9919,4.0335,31.565,2.51,6.7743,32.4841,25.8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.023,69.7514,28.5639,1.751,70.6715,#N/A N/A,3.827,12.7108,5.7521,3841.94,#N/A N/A,#N/A N/A,3.29,30.8162,#N/A N/A,2.8394,#N/A N/A,7.43
3/9/2021,116.36,28.7751,7.9919,3.8761,32.8467,2.612,7.0494,32.4841,25.8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.598,69.7514,28.5639,1.6876,73.3266,#N/A N/A,3.9708,12.7108,5.7521,3821.35,#N/A N/A,#N/A N/A,3.25,31.2666,#N/A N/A,2.8796,#N/A N/A,7.43
3/10/2021,121.085,28.7751,7.9919,3.9118,32.547,2.588,6.985,32.4841,25.8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.142,69.7514,28.5639,1.6905,73.2018,#N/A N/A,3.964,12.7108,5.7521,3875.44,#N/A N/A,#N/A N/A,3.23,31.4546,#N/A N/A,2.8969,#N/A N/A,7.43
3/11/2021,119.98,28.7751,7.9919,3.8483,33.0841,2.631,7.1003,32.4841,25.8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.882,69.7514,28.5639,1.6601,74.5413,#N/A N/A,4.0365,12.7108,5.7521,3898.81,#N/A N/A,#N/A N/A,3.19,31.7817,#N/A N/A,2.9271,#N/A N/A,7.43
3/12/2021,121.96,28.7751,7.9919,3.8779,32.8318,2.611,7.0461,32.4841,25.8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.68,69.7514,28.5639,1.673,73.9643,#N/A N/A,4.0053,12.7108,5.7521,3939.34,#N/A N/A,#N/A N/A,3.19,31.8139,#N/A N/A,2.93,#N/A N/A,7.43
3/15/2021,121.03,28.7751,7.9919,3.7853,33.6348,2.675,7.2185,32.4841,25.8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.474,69.7514,28.5639,1.6773,73.7774,#N/A N/A,3.9952,12.7108,5.7521,3943.34,#N/A N/A,#N/A N/A,3.17,32.0207,#N/A N/A,2.9491,#N/A N/A,7.43
3/16/2021,123.99,28.7751,7.9919,3.7377,34.0634,2.709,7.3105,32.4841,25.8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.084,69.7514,28.5639,1.6717,74.0211,#N/A N/A,4.0084,12.7108,5.7521,3968.94,#N/A N/A,#N/A N/A,3.17,31.9708,#N/A N/A,2.9445,#N/A N/A,7.43
3/17/2021,125.57,28.7751,7.9919,3.7619,33.8436,2.691,7.2633,32.4841,25.8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.593,69.7514,28.5639,1.6484,75.0713,#N/A N/A,4.0653,12.7108,5.7521,3962.71,#N/A N/A,#N/A N/A,3.17,32.0629,#N/A N/A,2.9529,#N/A N/A,7.43
3/18/2021,124.76,28.7751,7.9919,3.894,32.6962,2.6,7.017,32.4841,25.8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.787,69.7514,28.5639,1.707,72.492,#N/A N/A,3.9256,12.7108,5.7521,3974.12,#N/A N/A,#N/A N/A,3.21,31.5897,#N/A N/A,2.9094,#N/A N/A,7.43
3/19/2021,120.53,28.7751,7.9919,3.9115,32.5497,2.588,6.9856,32.4841,25.8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.4,69.7514,28.5639,1.6809,73.6165,#N/A N/A,3.9865,12.7108,5.7521,3915.46,#N/A N/A,#N/A N/A,3.21,31.5708,#N/A N/A,2.9076,#N/A N/A,7.43
